Time,TMP_Data_Flow,CUR_Data_Flow,VLT_Data_Flow,TMP_External,TMP_Internal,CUR_Engine,CUR_Wings,VLT_Engine,VLT_Wings,Battery_Juice,Propulsion,Navigation,Power,Thermal,Communication,Safe_Mode
3:39,1.0,1.0,1.0,141,90.,4.8,3.8,14.,15.,61.,0.0,0.0,1.8,0.0,0.0,0.0
3:40,1.0,1.0,1.0,141,90.,4.8,3.8,14.,15.,60.,0.0,0.0,1.8,0.0,0.0,0.0
3:41,1.0,1.0,1.0,141,90.,4.8,3.8,14.,15.,59.,0.0,0.0,1.8,0.0,0.0,0.0
3:42,1.0,1.0,1.0,140,90.,4.9,3.9,14.,15.,59.,0.0,0.0,1.9,0.0,0.0,0.0
3:43,1.0,1.0,1.0,140,90.,4.9,3.9,14.,15.,58.,0.0,0.0,1.9,0.0,0.0,0.0
3:44,1.0,1.0,1.0,140,90.,4.9,3.9,14.,15.,58.,0.0,0.0,1.9,0.0,0.0,0.0
3:45,1.0,1.0,1.0,140,90.,4.9,3.9,14.,15.,57.,0.0,0.0,1.9,0.0,0.0,0.0
3:46,1.0,1.0,1.0,140,90.,5.0,4.0,14.,15.,57.,0.0,0.0,2.0,0.0,0.0,0.0
3:47,1.0,1.0,1.0,140,90.,5.0,4.0,14.,15.,56.,0.0,0.0,2.0,0.0,0.0,0.0
3:48,1.0,1.0,1.0,140,90.,5.0,4.0,14.,15.,56.,0.0,0.0,2.0,0.0,0.0,2.0
3:49,1.0,1.0,1.0,140,90.,5.0,4.0,13.,14.,55.,0.1,0.0,2.0,0.0,0.0,2.0
3:50,1.0,1.0,1.0,140,90.,5.0,4.1,13.,14.,55.,0.1,0.1,2.0,0.0,0.0,2.0
3:51,1.0,1.0,1.0,140,90.,5.0,4.1,13.,14.,54.,0.2,0.1,2.0,0.0,0.0,2.0
3:52,1.0,1.0,1.0,141,90.,5.0,4.1,13.,14.,54.,0.2,0.1,2.0,0.0,0.0,2.0
3:53,1.0,1.0,1.0,141,90.,5.0,4.2,13.,14.,53.,0.3,0.2,2.0,0.0,0.0,2.0
3:54,1.0,1.0,1.0,141,90.,5.0,4.2,13.,14.,53.,0.4,0.2,2.0,0.0,0.0,2.0
3:55,1.0,1.0,1.0,141,90.,5.0,4.2,13.,14.,52.,0.4,0.2,2.0,0.0,0.0,2.0
3:56,1.0,1.0,1.0,141,90.,5.0,4.2,13.,14.,52.,0.5,0.2,2.0,0.0,0.0,2.0
3:57,1.0,1.0,1.0,142,90.,5.0,4.3,13.,14.,51.,0.5,0.3,2.0,0.0,0.0,2.0
3:58,1.0,1.0,1.0,142,90.,5.0,4.3,13.,14.,51.,0.6,0.3,2.0,0.0,0.0,2.0
3:59,1.0,1.0,1.0,142,90.,5.0,4.3,13.,14.,50.,0.7,0.3,2.0,0.0,0.0,2.0
4:00,1.0,1.0,1.0,142,90.,5.0,4.4,13.,14.,50.,0.7,0.4,2.0,0.0,0.0,2.0
4:01,1.0,1.0,1.0,143,90.,5.0,4.4,13.,14.,49.,0.8,0.4,2.0,0.0,0.0,2.0
4:02,1.0,1.0,1.0,143,90.,5.0,4.4,13.,14.,49.,0.8,0.4,2.0,0.0,0.0,2.0
4:03,1.0,1.0,1.0,143,90.,5.0,4.5,13.,14.,48.,0.9,0.5,2.0,0.0,0.0,2.0
4:04,1.0,1.0,1.0,143,90.,5.0,4.5,13.,14.,48.,1.0,0.5,2.0,0.0,0.0,2.0
4:05,1.0,1.0,1.0,144,90.,5.0,4.5,13.,14.,47.,1.0,0.5,2.0,0.0,0.0,2.0
4:06,1.0,1.0,1.0,144,90.,5.0,4.5,12.,13.,47.,1.1,0.5,2.0,0.0,0.0,2.0
4:07,1.0,1.0,1.0,144,90.,5.0,4.6,12.,13.,46.,1.2,0.6,2.0,0.0,0.0,2.0
4:08,1.0,1.0,1.0,144,90.,5.0,4.6,12.,13.,46.,1.2,0.6,2.0,0.0,0.0,2.0
4:09,1.0,1.0,1.0,145,90.,5.0,4.6,12.,13.,45.,1.3,0.6,2.0,0.0,0.0,2.0
4:10,1.0,1.0,1.0,145,90.,5.0,4.7,12.,13.,45.,1.3,0.7,2.0,0.0,0.0,2.0
4:11,1.0,1.0,1.0,145,90.,5.0,4.7,12.,13.,44.,1.4,0.7,2.0,0.0,0.0,2.0
4:12,1.0,1.0,1.0,145,90.,5.0,4.7,12.,13.,44.,1.5,0.7,2.0,0.0,0.0,2.0
4:13,1.0,1.0,1.0,146,90.,5.0,4.8,12.,13.,43.,1.5,0.8,2.0,0.0,0.0,2.0
4:14,1.0,1.0,1.0,146,90.,5.0,4.8,12.,13.,43.,1.6,0.8,2.0,0.0,0.0,2.0
4:15,1.0,1.0,1.0,146,90.,5.0,4.8,12.,13.,42.,1.6,0.8,2.0,0.0,0.0,2.0
4:16,1.0,1.0,1.0,146,90.,5.0,4.8,12.,13.,42.,1.7,0.8,2.0,0.0,0.0,2.0
4:17,1.0,1.0,1.0,147,90.,5.0,4.9,12.,13.,41.,1.8,0.9,2.0,0.0,0.0,2.0
4:18,1.0,1.0,1.0,147,90.,5.0,4.9,12.,13.,41.,1.8,0.9,2.0,0.0,0.0,2.0
4:19,1.0,1.0,1.0,147,90.,5.0,4.9,12.,13.,41.,1.9,0.9,2.0,0.0,0.0,2.0
4:20,1.0,1.0,1.0,147,91.,5.0,5.0,12.,13.,40.,1.9,1.0,2.0,0.0,0.0,2.0
4:21,1.0,1.0,1.0,148,91.,5.0,5.0,12.,13.,40.,2.0,1.0,2.0,0.0,0.0,2.0
4:22,1.0,1.0,1.0,147,91.,5.0,5.0,11.,12.,39.,2.0,1.0,2.0,0.0,0.0,2.0
4:23,1.0,1.0,1.0,147,90.,4.9,5.0,11.,12.,39.,2.0,1.0,1.9,0.0,0.0,2.0
4:24,1.0,1.0,1.0,146,90.,4.9,5.0,11.,12.,39.,2.0,1.0,1.9,0.0,0.0,2.0
4:25,1.0,1.0,1.0,145,90.,4.9,5.0,11.,12.,39.,2.0,1.0,1.9,0.0,0.0,2.0
4:26,1.0,1.0,1.0,145,90.,4.9,5.0,11.,12.,39.,2.0,1.0,1.9,0.0,0.0,2.0
4:27,1.0,1.0,1.0,144,90.,4.8,5.0,11.,12.,39.,2.0,1.0,1.8,0.0,0.0,2.0
4:28,1.0,1.0,1.0,144,90.,4.8,5.0,11.,12.,39.,2.0,1.0,1.8,0.0,0.0,2.0
4:29,1.0,1.0,1.0,143,90.,4.8,5.0,11.,12.,39.,2.0,1.0,1.8,0.0,0.0,2.0
4:30,1.0,1.0,1.0,143,90.,4.7,5.0,11.,12.,39.,2.0,1.0,1.7,0.0,0.0,2.0
4:31,1.0,1.0,1.0,142,90.,4.7,5.0,11.,12.,39.,2.0,1.0,1.7,0.0,0.0,2.0
4:32,1.0,1.0,1.0,142,90.,4.7,5.0,11.,12.,39.,2.0,1.0,1.7,0.0,0.0,2.0
4:33,1.0,1.0,1.0,141,90.,4.7,5.0,11.,12.,39.,2.0,1.0,1.7,0.0,0.0,2.0
4:34,1.0,1.0,1.0,141,90.,4.6,5.0,11.,11.,39.,2.0,1.0,1.6,0.0,0.0,2.0
4:35,1.0,1.0,1.0,140,90.,4.6,5.0,11.,11.,39.,2.0,1.0,1.6,0.0,0.0,2.0
4:36,1.0,1.0,1.0,140,90.,4.6,5.0,11.,11.,39.,2.0,1.0,1.6,0.0,0.0,2.0
4:37,1.0,1.0,1.0,139,90.,4.5,5.0,11.,11.,39.,2.0,1.0,1.5,0.0,0.0,2.0
4:38,1.0,1.0,1.0,139,90.,4.5,5.0,11.,11.,39.,2.0,1.0,1.5,0.0,0.0,2.0
4:39,1.0,1.0,1.0,138,90.,4.5,5.0,11.,11.,39.,2.0,1.0,1.5,0.0,0.0,2.0
4:40,1.0,1.0,1.0,138,90.,4.5,5.0,10.,11.,38.,2.0,1.0,1.5,0.0,0.0,2.0
4:41,1.0,1.0,1.0,137,90.,4.4,5.0,10.,11.,38.,2.0,1.0,1.4,0.0,0.0,2.0
4:42,1.0,1.0,1.0,137,90.,4.4,5.0,10.,11.,38.,2.0,1.0,1.4,0.0,0.0,2.0
4:43,1.0,1.0,1.0,136,90.,4.4,5.0,10.,11.,38.,2.0,1.0,1.4,0.0,0.0,2.0
4:44,1.0,1.0,1.0,136,90.,4.3,5.0,10.,11.,38.,2.0,1.0,1.3,0.0,0.0,2.0
4:45,1.0,1.0,1.0,135,90.,4.3,5.0,10.,10.,38.,2.0,1.0,1.3,0.0,0.0,2.0
4:46,1.0,1.0,1.0,135,90.,4.3,5.0,10.,10.,38.,2.0,1.0,1.3,0.0,0.0,2.0
4:47,1.0,1.0,1.0,134,90.,4.3,5.0,10.,10.,38.,2.0,1.0,1.3,0.0,0.0,2.0
4:48,1.0,1.0,1.0,134,90.,4.2,5.0,10.,10.,38.,2.0,1.0,1.2,0.0,0.0,2.0
4:49,1.0,1.0,1.0,133,90.,4.2,5.0,10.,10.,38.,2.0,1.0,1.2,0.0,0.0,2.0
4:50,1.0,1.0,1.0,133,90.,4.2,5.0,10.,10.,38.,2.0,1.0,1.2,0.0,0.0,2.0
4:51,1.0,1.0,1.0,132,90.,4.1,5.0,10.,10.,38.,2.0,1.0,1.1,0.0,0.0,2.0
4:52,1.0,1.0,1.0,132,90.,4.1,5.0,10.,10.,38.,2.0,1.0,1.1,0.0,0.0,2.0
4:53,1.0,1.0,1.0,131,90.,4.1,5.0,10.,10.,38.,2.0,1.0,1.1,0.0,0.0,2.0
4:54,1.0,1.0,1.0,131,90.,4.1,5.0,10.,10.,38.,2.0,1.0,1.1,0.0,0.0,2.0
4:55,1.0,1.0,1.0,130,90.,4.0,5.0,10.,10.,38.,2.0,1.0,1.0,0.0,0.0,2.0
4:56,1.0,1.0,1.0,130,90.,4.0,5.0,10.,10.,38.,2.0,1.0,1.0,0.0,0.0,2.0
4:57,1.0,1.0,1.0,130,90.,4.0,5.0,10.,10.,38.,2.0,1.0,1.0,0.0,0.0,2.0
4:58,1.0,1.0,1.0,130,90.,4.0,5.0,10.,10.,38.,1.9,1.0,1.0,0.0,0.0,2.0
4:59,1.0,1.0,1.0,130,90.,4.0,5.0,10.,10.,38.,1.9,1.0,1.0,0.0,0.0,2.0
5:00,1.0,1.0,1.0,130,90.,4.0,5.0,10.,10.,38.,1.9,1.0,1.0,0.0,0.0,2.0
5:01,1.0,1.0,1.0,130,90.,4.0,5.0,10.,10.,38.,1.9,1.0,1.0,0.0,0.0,2.0
5:02,1.0,1.0,1.0,130,90.,4.0,5.0,11.,10.,38.,1.8,1.0,1.0,0.0,0.0,2.0
5:03,1.0,1.0,1.0,130,90.,4.0,5.0,11.,10.,38.,1.8,1.0,1.0,0.0,0.0,2.0
5:04,1.0,1.0,1.0,130,90.,4.0,5.0,11.,11.,38.,1.8,1.0,1.0,0.0,0.0,2.0
5:05,1.0,1.0,1.0,130,90.,4.0,5.0,11.,11.,38.,1.8,1.0,1.0,0.0,0.0,2.0
5:06,1.0,1.0,1.0,130,90.,4.0,5.0,11.,11.,38.,1.7,1.0,1.0,0.0,0.0,2.0
5:07,1.0,1.0,1.0,130,90.,4.0,5.0,11.,11.,38.,1.7,1.0,1.0,0.0,0.0,2.0
5:08,1.0,1.0,1.0,130,90.,4.0,5.0,11.,11.,38.,1.7,1.0,1.0,0.0,0.0,2.0
5:09,1.0,1.0,1.0,130,90.,4.0,5.0,12.,11.,38.,1.6,1.0,1.0,0.0,0.0,2.0
5:10,1.0,1.0,1.0,130,90.,4.0,5.0,12.,11.,38.,1.6,1.0,1.0,0.0,0.0,2.0
5:11,1.0,1.0,1.0,130,90.,4.0,5.0,12.,12.,38.,1.6,1.0,1.0,0.0,0.0,2.0
5:12,1.0,1.0,1.0,130,90.,4.0,5.0,12.,12.,38.,1.6,1.0,1.0,0.0,0.0,2.0
5:13,1.0,1.0,1.0,130,90.,4.0,5.0,12.,12.,38.,1.5,1.0,1.0,0.0,0.0,2.0
5:14,1.0,1.0,1.0,130,90.,4.0,5.0,12.,12.,38.,1.5,1.0,1.0,0.0,0.0,2.0
5:15,1.0,1.0,1.0,130,90.,4.0,5.0,13.,12.,38.,1.5,1.0,1.0,0.0,0.0,2.0
5:16,1.0,1.0,1.0,130,90.,4.0,5.0,13.,12.,38.,1.5,1.0,1.0,0.0,0.0,2.0
5:17,1.0,1.0,1.0,130,90.,4.0,5.0,13.,12.,38.,1.4,1.0,1.0,0.0,0.0,2.0
5:18,1.0,1.0,1.0,130,90.,4.0,5.0,13.,13.,38.,1.4,1.0,1.0,0.0,0.0,2.0
5:19,1.0,1.0,1.0,130,90.,4.0,5.0,13.,13.,38.,1.4,1.0,1.0,0.0,0.0,2.0
5:20,1.0,1.0,1.0,130,90.,4.0,5.0,13.,13.,38.,1.4,1.0,1.0,0.0,0.0,2.0
5:21,1.0,1.0,1.0,130,90.,4.0,5.0,14.,13.,38.,1.3,1.0,1.0,0.0,0.0,2.0
5:22,1.0,1.0,1.0,130,90.,4.0,5.0,14.,13.,38.,1.3,1.0,1.0,0.0,0.0,2.0
5:23,1.0,1.0,1.0,130,90.,4.0,5.0,14.,13.,38.,1.3,1.0,1.0,0.0,0.0,2.0
5:24,1.0,1.0,1.0,130,90.,4.0,5.0,14.,13.,38.,1.2,1.0,1.0,0.0,0.0,2.0
5:25,1.0,1.0,1.0,130,90.,4.0,5.0,14.,13.,38.,1.2,1.0,1.0,0.0,0.0,2.0
5:26,1.0,1.0,1.0,130,90.,4.0,5.0,14.,14.,38.,1.2,1.0,1.0,0.0,0.0,2.0
5:27,1.0,1.0,1.0,130,90.,4.0,5.0,15.,14.,38.,1.2,1.0,1.0,0.0,0.0,2.0
5:28,1.0,1.0,1.0,130,90.,4.0,5.0,15.,14.,38.,1.1,1.0,1.0,0.0,0.0,2.0
5:29,1.0,1.0,1.0,130,90.,4.0,5.0,15.,14.,38.,1.1,1.0,1.0,0.0,0.0,2.0
5:30,1.0,1.0,1.0,130,90.,4.0,5.0,15.,14.,38.,1.1,1.0,1.0,0.0,0.0,2.0
5:31,1.0,1.0,1.0,130,90.,4.0,5.0,15.,14.,38.,1.1,1.0,1.0,0.0,0.0,2.0
5:32,1.0,1.0,1.0,130,90.,4.0,5.0,15.,14.,38.,1.0,1.0,1.0,0.0,0.0,2.0
5:33,1.0,1.0,1.0,130,90.,4.0,5.0,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:34,1.0,1.0,1.0,130,90.,4.0,5.1,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:35,1.0,1.0,1.0,130,90.,4.1,5.1,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:36,1.0,1.0,1.0,130,90.,4.1,5.2,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:37,1.0,1.0,1.0,130,90.,4.1,5.2,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:38,1.0,1.0,1.0,130,90.,4.1,5.3,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:39,1.0,1.0,1.0,130,90.,4.2,5.4,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:40,1.0,1.0,1.0,130,90.,4.2,5.4,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:41,1.0,1.0,1.0,130,90.,4.2,5.5,16.,15.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:42,1.0,1.0,1.0,130,90.,4.3,5.5,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:43,1.0,1.0,1.0,130,90.,4.3,5.6,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:44,1.0,1.0,1.0,130,90.,4.3,5.6,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:45,1.0,1.0,1.0,130,90.,4.4,5.7,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:46,1.0,1.0,1.0,130,90.,4.4,5.8,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:47,1.0,1.0,1.0,130,90.,4.4,5.8,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:48,1.0,1.0,1.0,130,90.,4.4,5.9,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:49,1.0,1.0,1.0,130,90.,4.5,5.9,17.,16.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:50,1.0,1.0,1.0,130,90.,4.5,6.0,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:51,1.0,1.0,1.0,130,90.,4.5,6.1,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:52,1.0,1.0,1.0,130,90.,4.6,6.1,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:53,1.0,1.0,1.0,130,90.,4.6,6.2,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:54,1.0,1.0,1.0,130,90.,4.6,6.2,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:55,1.0,1.0,1.0,130,90.,4.6,6.3,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:56,1.0,1.0,1.0,130,90.,4.7,6.4,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:57,1.0,1.0,1.0,130,90.,4.7,6.4,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:58,1.0,1.0,1.0,130,90.,4.7,6.5,18.,17.,38.,1.0,1.0,1.0,0.0,0.0,0.0
5:59,1.0,1.0,1.0,130,90.,4.8,6.5,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:00,1.0,1.0,1.0,130,90.,4.8,6.6,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:01,1.0,1.0,1.0,130,90.,4.8,6.6,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:02,1.0,1.0,1.0,130,90.,4.9,6.7,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:03,1.0,1.0,1.0,130,90.,4.9,6.8,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:04,1.0,1.0,1.0,130,90.,4.9,6.8,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:05,1.0,1.0,1.0,130,90.,4.9,6.9,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:06,1.0,1.0,1.0,130,90.,5.0,6.9,19.,18.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:07,1.0,1.0,1.0,130,90.,5.0,7.0,20.,19.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:08,1.0,1.0,1.0,130,90.,5.0,7.0,20.,19.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:09,1.0,1.0,1.0,130,90.,5.0,6.9,20.,19.,38.,1.0,1.0,1.0,0.0,0.0,0.0
6:10,1.0,1.0,1.0,130,90.,4.9,6.9,20.,19.,37.,0.9,0.9,1.0,0.0,0.0,0.0
6:11,1.0,1.0,1.0,130,90.,4.9,6.8,20.,19.,37.,0.9,0.9,1.0,0.0,0.0,0.0
6:12,1.0,1.0,1.0,130,90.,4.9,6.8,20.,19.,37.,0.9,0.9,1.0,0.0,0.0,0.0
6:13,1.0,1.0,1.0,130,90.,4.9,6.8,20.,19.,37.,0.9,0.9,1.0,0.0,0.0,0.0
6:14,1.0,1.0,1.0,130,90.,4.9,6.7,20.,19.,37.,0.9,0.9,1.0,0.0,0.0,0.0
6:15,1.0,1.0,1.0,130,90.,4.8,6.7,20.,19.,37.,0.8,0.8,1.0,0.0,0.0,0.0
6:16,1.0,1.0,1.0,130,90.,4.8,6.6,20.,19.,37.,0.8,0.8,1.0,0.0,0.0,0.0
6:17,1.0,1.0,1.0,130,90.,4.8,6.6,20.,19.,37.,0.8,0.8,1.0,0.0,0.0,0.0
6:18,1.0,1.0,1.0,130,90.,4.8,6.6,20.,19.,37.,0.8,0.8,1.0,0.0,0.0,0.0
6:19,1.0,1.0,1.0,130,90.,4.8,6.5,20.,19.,37.,0.8,0.8,1.0,0.0,0.0,0.0
6:20,1.0,1.0,1.0,130,90.,4.7,6.5,20.,19.,37.,0.7,0.7,1.0,0.0,0.0,0.0
6:21,1.0,1.0,1.0,130,90.,4.7,6.4,20.,19.,37.,0.7,0.7,1.0,0.0,0.0,0.0
6:22,1.0,1.0,1.0,130,90.,4.7,6.4,20.,19.,37.,0.7,0.7,1.0,0.0,0.0,0.0
6:23,1.0,1.0,1.0,130,90.,4.7,6.3,20.,19.,37.,0.7,0.7,1.0,0.0,0.0,0.0
6:24,1.0,1.0,1.0,130,90.,4.7,6.3,20.,19.,37.,0.7,0.7,1.0,0.0,0.0,0.0
6:25,1.0,1.0,1.0,130,90.,4.6,6.3,20.,19.,37.,0.6,0.6,1.0,0.0,0.0,0.0
6:26,1.0,1.0,1.0,130,90.,4.6,6.2,20.,19.,37.,0.6,0.6,1.0,0.0,0.0,0.0
6:27,1.0,1.0,1.0,130,90.,4.6,6.2,20.,19.,37.,0.6,0.6,1.0,0.0,0.0,0.0
6:28,1.0,1.0,1.0,130,90.,4.6,6.1,20.,19.,37.,0.6,0.6,1.0,0.0,0.0,0.0
6:29,1.0,1.0,1.0,130,90.,4.6,6.1,20.,19.,37.,0.6,0.6,1.0,0.0,0.0,0.0
6:30,1.0,1.0,1.0,130,90.,4.5,6.1,20.,19.,37.,0.5,0.5,1.0,0.0,0.0,0.0
6:31,1.0,1.0,1.0,130,90.,4.5,6.0,20.,19.,37.,0.5,0.5,1.0,0.0,0.0,0.0
6:32,1.0,1.0,1.0,130,90.,4.5,6.0,20.,19.,37.,0.5,0.5,1.0,0.0,0.0,0.0
6:33,1.0,1.0,1.0,130,90.,4.5,5.9,20.,19.,37.,0.5,0.5,1.0,0.0,0.0,0.0
6:34,1.0,1.0,1.0,130,90.,4.4,5.9,20.,19.,37.,0.4,0.4,1.0,0.0,0.0,0.0
6:35,1.0,1.0,1.0,130,90.,4.4,5.9,20.,19.,37.,0.4,0.4,1.0,0.0,0.0,0.0
6:36,1.0,1.0,1.0,130,90.,4.4,5.8,20.,19.,37.,0.4,0.4,1.0,0.0,0.0,0.0
6:37,1.0,1.0,1.0,130,90.,4.4,5.8,20.,19.,37.,0.4,0.4,1.0,0.0,0.0,0.0
6:38,1.0,1.0,1.0,130,90.,4.4,5.7,20.,19.,37.,0.4,0.4,1.0,0.0,0.0,0.0
6:39,1.0,1.0,1.0,130,90.,4.3,5.7,20.,19.,37.,0.3,0.3,1.0,0.0,0.0,0.0
6:40,1.0,1.0,1.0,130,90.,4.3,5.7,20.,19.,37.,0.3,0.3,1.0,0.0,0.0,0.0
6:41,1.0,1.0,1.0,130,90.,4.3,5.6,20.,19.,37.,0.3,0.3,1.0,0.0,0.0,0.0
6:42,1.0,1.0,1.0,130,90.,4.3,5.6,20.,19.,37.,0.3,0.3,1.0,0.0,0.0,0.0
6:43,1.0,1.0,1.0,130,90.,4.3,5.5,20.,19.,37.,0.3,0.3,1.0,0.0,0.0,0.0
6:44,1.0,1.0,1.0,130,90.,4.2,5.5,20.,19.,37.,0.2,0.2,1.0,0.0,0.0,0.0
6:45,1.0,1.0,1.0,130,90.,4.2,5.4,20.,19.,37.,0.2,0.2,1.0,0.0,0.0,0.0
6:46,1.0,1.0,1.0,130,90.,4.2,5.4,20.,19.,37.,0.2,0.2,1.0,0.0,0.0,0.0
6:47,1.0,1.0,1.0,130,90.,4.2,5.4,20.,19.,37.,0.2,0.2,1.0,0.0,0.0,0.0
6:48,1.0,1.0,1.0,130,90.,4.2,5.3,20.,19.,37.,0.2,0.2,1.0,0.0,0.0,0.0
6:49,1.0,1.0,1.0,130,90.,4.1,5.3,20.,19.,37.,0.1,0.1,1.0,0.0,0.0,0.0
6:50,1.0,1.0,1.0,130,90.,4.1,5.2,20.,19.,37.,0.1,0.1,1.0,0.0,0.0,0.0
6:51,1.0,1.0,1.0,130,90.,4.1,5.2,20.,19.,37.,0.1,0.1,1.0,0.0,0.0,0.0
6:52,1.0,1.0,1.0,130,90.,4.1,5.2,20.,19.,37.,0.1,0.1,1.0,0.0,0.0,0.0
6:53,1.0,1.0,1.0,130,90.,4.1,5.1,20.,19.,37.,0.1,0.1,1.0,0.0,0.0,0.0
6:54,1.0,1.0,1.0,130,90.,4.0,5.1,20.,19.,37.,0.0,0.0,1.0,0.0,0.0,0.0
6:55,1.0,1.0,1.0,130,90.,4.0,5.0,20.,19.,37.,0.0,0.0,1.0,0.0,0.0,0.0
6:56,1.0,1.0,1.0,130,90.,4.0,5.0,20.,19.,37.,0.0,0.0,1.0,0.0,0.0,0.0
6:57,1.0,1.0,1.0,130,90.,4.0,5.0,19.,18.,37.,0.0,0.0,1.0,0.0,0.0,0.0
6:58,1.0,1.0,1.0,130,89.,4.1,5.0,19.,18.,37.,0.0,0.0,1.0,0.0,0.0,0.0
6:59,1.0,1.0,1.0,130,89.,4.1,5.0,19.,18.,37.,0.0,0.0,1.0,0.0,0.0,0.0
7:00,1.0,1.0,1.0,130,89.,4.1,5.0,19.,18.,37.,0.0,0.1,1.0,0.0,0.0,0.0
7:01,1.0,1.0,1.0,130,89.,4.1,5.0,19.,18.,37.,0.0,0.1,1.0,0.0,0.0,0.0
7:02,1.0,1.0,1.0,130,89.,4.2,5.0,19.,18.,37.,0.0,0.1,1.0,0.0,0.0,0.0
7:03,1.0,1.0,1.0,131,89.,4.2,5.0,19.,18.,37.,0.0,0.1,1.0,0.0,0.0,0.0
7:04,1.0,1.0,1.0,131,89.,4.2,5.0,19.,18.,37.,0.0,0.1,1.0,0.0,0.0,0.0
7:05,1.0,1.0,1.0,131,89.,4.2,5.0,19.,18.,37.,0.0,0.1,1.0,0.0,0.0,0.0
7:06,1.0,1.0,1.0,131,89.,4.3,5.0,19.,18.,37.,0.0,0.1,1.0,0.0,0.0,0.0
7:07,1.0,1.0,1.0,131,89.,4.3,5.0,19.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:08,1.0,1.0,1.0,131,89.,4.3,5.0,19.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:09,1.0,1.0,1.0,131,89.,4.4,5.0,18.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:10,1.0,1.0,1.0,131,89.,4.4,5.0,18.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:11,1.0,1.0,1.0,132,89.,4.4,5.0,18.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:12,1.0,1.0,1.0,132,89.,4.4,5.0,18.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:13,1.0,1.0,1.0,132,89.,4.5,5.0,18.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:14,1.0,1.0,1.0,132,89.,4.5,5.0,18.,18.,37.,0.0,0.2,1.0,0.0,0.0,0.0
7:15,1.0,1.0,1.0,132,89.,4.5,5.0,18.,18.,37.,0.0,0.3,1.0,0.0,0.0,0.0
7:16,1.0,1.0,1.0,132,89.,4.5,5.0,18.,17.,37.,0.0,0.3,1.0,0.0,0.0,0.0
7:17,1.0,1.0,1.0,132,89.,4.6,5.0,18.,17.,37.,0.0,0.3,1.0,0.0,0.0,0.0
7:18,1.0,1.0,1.0,133,89.,4.6,5.0,18.,17.,37.,0.0,0.3,1.0,0.0,0.0,0.0
7:19,1.0,1.0,1.0,133,89.,4.6,5.0,18.,17.,37.,0.0,0.3,1.0,0.0,0.0,0.0
7:20,1.0,1.0,1.0,133,89.,4.7,5.0,18.,17.,37.,0.0,0.3,1.0,0.0,0.0,0.0
7:21,1.0,1.0,1.0,133,89.,4.7,5.0,17.,17.,37.,0.0,0.3,1.0,0.0,0.0,0.0
